AAR,BYDEL,DISTRIKTSNAVN,HUSTYP,FAMILIEGRUPPE,FAMILIETYPE,BRUTTOINDKOM,INDKOMSTKATEGORI,HUSTANDE
2013,6,6. Vanløse,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,1028
2013,6,6. Vanløse,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,420
2013,6,6. Vanløse,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,170
2013,6,6. Vanløse,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,185
2013,6,6. Vanløse,2,Enlige,Enlige med børn,1,-49.999 kr.,7
2013,6,6. Vanløse,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,6
2013,6,6. Vanløse,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,55
2013,6,6. Vanløse,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,179
2013,6,6. Vanløse,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,219
2013,6,6. Vanløse,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,303
2013,6,6. Vanløse,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,204
2013,6,6. Vanløse,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,134
2013,6,6. Vanløse,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,64
2013,6,6. Vanløse,2,Enlige,Enlige med børn,10,700.000 kr. og derover,68
2013,6,6. Vanløse,4,Par,Par uden børn,1,-49.999 kr.,10
2013,6,6. Vanløse,4,Par,Par uden børn,2,50.000-99.999 kr.,22
2013,6,6. Vanløse,4,Par,Par uden børn,3,100.000-149.999 kr.,44
2013,6,6. Vanløse,4,Par,Par uden børn,4,150.000-199.999 kr.,90
2013,6,6. Vanløse,4,Par,Par uden børn,5,200.000-299.999 kr.,519
2013,6,6. Vanløse,4,Par,Par uden børn,6,300.000-399.999 kr.,557
2013,6,6. Vanløse,4,Par,Par uden børn,7,400.000-499.999 kr.,597
2013,6,6. Vanløse,4,Par,Par uden børn,8,500.000-599.999 kr.,505
2013,6,6. Vanløse,4,Par,Par uden børn,9,600.000-699.999 kr.,423
2013,6,6. Vanløse,4,Par,Par uden børn,10,700.000 kr. og derover,1066
2013,6,6. Vanløse,5,Par,Par 1 barn,1,-49.999 kr.,5
2013,6,6. Vanløse,5,Par,Par 1 barn,2,50.000-99.999 kr.,2
2013,6,6. Vanløse,5,Par,Par 1 barn,3,100.000-149.999 kr.,3
2013,6,6. Vanløse,5,Par,Par 1 barn,4,150.000-199.999 kr.,8
2013,6,6. Vanløse,5,Par,Par 1 barn,5,200.000-299.999 kr.,43
2013,6,6. Vanløse,5,Par,Par 1 barn,6,300.000-399.999 kr.,82
2013,6,6. Vanløse,5,Par,Par 1 barn,7,400.000-499.999 kr.,115
2013,6,6. Vanløse,5,Par,Par 1 barn,8,500.000-599.999 kr.,140
2013,6,6. Vanløse,5,Par,Par 1 barn,9,600.000-699.999 kr.,167
2013,6,6. Vanløse,5,Par,Par 1 barn,10,700.000 kr. og derover,709
2013,6,6. Vanløse,6,Par,Par 2 børn,1,-49.999 kr.,4
2013,6,6. Vanløse,6,Par,Par 2 børn,2,50.000-99.999 kr.,3
2013,6,6. Vanløse,6,Par,Par 2 børn,3,100.000-149.999 kr.,1
2013,6,6. Vanløse,6,Par,Par 2 børn,4,150.000-199.999 kr.,11
2013,6,6. Vanløse,6,Par,Par 2 børn,5,200.000-299.999 kr.,13
2013,6,6. Vanløse,6,Par,Par 2 børn,6,300.000-399.999 kr.,49
2013,6,6. Vanløse,6,Par,Par 2 børn,7,400.000-499.999 kr.,75
2013,6,6. Vanløse,6,Par,Par 2 børn,8,500.000-599.999 kr.,111
2013,6,6. Vanløse,6,Par,Par 2 børn,9,600.000-699.999 kr.,151
2013,6,6. Vanløse,6,Par,Par 2 børn,10,700.000 kr. og derover,1133
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,1,-49.999 kr.,1
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,1
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,6
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,12
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,24
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,18
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,45
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,42
2013,6,6. Vanløse,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,323
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,32
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,27
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,47
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,87
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,269
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,273
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,276
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,231
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,204
2013,6,6. Vanløse,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,644
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,1,-49.999 kr.,170
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,286
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,1111
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2463
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,1688
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,1130
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,516
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,213
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,96
2013,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,104
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,1,-49.999 kr.,7
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,28
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,109
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,496
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,328
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,265
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,141
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,101
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,46
2013,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,10,700.000 kr. og derover,48
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,1,-49.999 kr.,25
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,2,50.000-99.999 kr.,12
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,3,100.000-149.999 kr.,63
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,4,150.000-199.999 kr.,94
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,5,200.000-299.999 kr.,612
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,6,300.000-399.999 kr.,576
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,7,400.000-499.999 kr.,468
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,8,500.000-599.999 kr.,390
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,9,600.000-699.999 kr.,293
2013,7,7. Brønshøj-Husum,4,Par,Par uden børn,10,700.000 kr. og derover,954
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,1,-49.999 kr.,4
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,2,50.000-99.999 kr.,4
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,3,100.000-149.999 kr.,8
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,4,150.000-199.999 kr.,28
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,5,200.000-299.999 kr.,83
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,6,300.000-399.999 kr.,127
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,7,400.000-499.999 kr.,134
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,8,500.000-599.999 kr.,130
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,9,600.000-699.999 kr.,141
2013,7,7. Brønshøj-Husum,5,Par,Par 1 barn,10,700.000 kr. og derover,670
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,1,-49.999 kr.,8
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,2,50.000-99.999 kr.,6
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,3,100.000-149.999 kr.,10
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,4,150.000-199.999 kr.,20
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,5,200.000-299.999 kr.,74
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,6,300.000-399.999 kr.,104
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,7,400.000-499.999 kr.,96
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,8,500.000-599.999 kr.,116
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,9,600.000-699.999 kr.,163
2013,7,7. Brønshøj-Husum,6,Par,Par 2 børn,10,700.000 kr. og derover,1092
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,1,-49.999 kr.,3
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,2
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,2
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,15
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,55
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,161
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,94
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,68
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,57
2013,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,325
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,42
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,35
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,44
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,93
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,297
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,329
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,324
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,313
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,267
2013,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,753
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,1,-49.999 kr.,318
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,748
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,2388
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,3747
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2897
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2274
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,948
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,370
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,154
2013,8,8. Bispebjerg,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,124
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,1,-49.999 kr.,19
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,23
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,146
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,522
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,393
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,320
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,183
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,100
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,36
2013,8,8. Bispebjerg,2,Enlige,Enlige med børn,10,700.000 kr. og derover,24
2013,8,8. Bispebjerg,4,Par,Par uden børn,1,-49.999 kr.,25
2013,8,8. Bispebjerg,4,Par,Par uden børn,2,50.000-99.999 kr.,36
2013,8,8. Bispebjerg,4,Par,Par uden børn,3,100.000-149.999 kr.,99
2013,8,8. Bispebjerg,4,Par,Par uden børn,4,150.000-199.999 kr.,222
2013,8,8. Bispebjerg,4,Par,Par uden børn,5,200.000-299.999 kr.,869
2013,8,8. Bispebjerg,4,Par,Par uden børn,6,300.000-399.999 kr.,826
2013,8,8. Bispebjerg,4,Par,Par uden børn,7,400.000-499.999 kr.,679
2013,8,8. Bispebjerg,4,Par,Par uden børn,8,500.000-599.999 kr.,546
2013,8,8. Bispebjerg,4,Par,Par uden børn,9,600.000-699.999 kr.,421
2013,8,8. Bispebjerg,4,Par,Par uden børn,10,700.000 kr. og derover,833
2013,8,8. Bispebjerg,5,Par,Par 1 barn,1,-49.999 kr.,10
2013,8,8. Bispebjerg,5,Par,Par 1 barn,2,50.000-99.999 kr.,5
2013,8,8. Bispebjerg,5,Par,Par 1 barn,3,100.000-149.999 kr.,8
2013,8,8. Bispebjerg,5,Par,Par 1 barn,4,150.000-199.999 kr.,32
2013,8,8. Bispebjerg,5,Par,Par 1 barn,5,200.000-299.999 kr.,104
2013,8,8. Bispebjerg,5,Par,Par 1 barn,6,300.000-399.999 kr.,180
2013,8,8. Bispebjerg,5,Par,Par 1 barn,7,400.000-499.999 kr.,188
2013,8,8. Bispebjerg,5,Par,Par 1 barn,8,500.000-599.999 kr.,200
2013,8,8. Bispebjerg,5,Par,Par 1 barn,9,600.000-699.999 kr.,181
2013,8,8. Bispebjerg,5,Par,Par 1 barn,10,700.000 kr. og derover,480
2013,8,8. Bispebjerg,6,Par,Par 2 børn,1,-49.999 kr.,10
2013,8,8. Bispebjerg,6,Par,Par 2 børn,2,50.000-99.999 kr.,6
2013,8,8. Bispebjerg,6,Par,Par 2 børn,3,100.000-149.999 kr.,4
2013,8,8. Bispebjerg,6,Par,Par 2 børn,4,150.000-199.999 kr.,23
2013,8,8. Bispebjerg,6,Par,Par 2 børn,5,200.000-299.999 kr.,56
2013,8,8. Bispebjerg,6,Par,Par 2 børn,6,300.000-399.999 kr.,110
2013,8,8. Bispebjerg,6,Par,Par 2 børn,7,400.000-499.999 kr.,117
2013,8,8. Bispebjerg,6,Par,Par 2 børn,8,500.000-599.999 kr.,113
2013,8,8. Bispebjerg,6,Par,Par 2 børn,9,600.000-699.999 kr.,149
2013,8,8. Bispebjerg,6,Par,Par 2 børn,10,700.000 kr. og derover,522
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,1,-49.999 kr.,5
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,1
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,5
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,10
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,24
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,108
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,54
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,55
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,44
2013,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,111
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,73
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,77
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,175
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,270
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,786
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,799
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,656
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,521
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,372
2013,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,788
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,1,-49.999 kr.,337
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,798
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,1683
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,3108
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2694
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2581
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,1324
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,540
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,202
2013,9,9. Amager Øst,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,195
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,1,-49.999 kr.,12
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,26
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,100
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,310
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,336
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,432
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,256
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,122
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,69
2013,9,9. Amager Øst,2,Enlige,Enlige med børn,10,700.000 kr. og derover,42
2013,9,9. Amager Øst,4,Par,Par uden børn,1,-49.999 kr.,25
2013,9,9. Amager Øst,4,Par,Par uden børn,2,50.000-99.999 kr.,47
2013,9,9. Amager Øst,4,Par,Par uden børn,3,100.000-149.999 kr.,126
2013,9,9. Amager Øst,4,Par,Par uden børn,4,150.000-199.999 kr.,211
2013,9,9. Amager Øst,4,Par,Par uden børn,5,200.000-299.999 kr.,860
2013,9,9. Amager Øst,4,Par,Par uden børn,6,300.000-399.999 kr.,861
2013,9,9. Amager Øst,4,Par,Par uden børn,7,400.000-499.999 kr.,770
2013,9,9. Amager Øst,4,Par,Par uden børn,8,500.000-599.999 kr.,692
2013,9,9. Amager Øst,4,Par,Par uden børn,9,600.000-699.999 kr.,555
2013,9,9. Amager Øst,4,Par,Par uden børn,10,700.000 kr. og derover,1228
2013,9,9. Amager Øst,5,Par,Par 1 barn,1,-49.999 kr.,11
2013,9,9. Amager Øst,5,Par,Par 1 barn,2,50.000-99.999 kr.,7
2013,9,9. Amager Øst,5,Par,Par 1 barn,3,100.000-149.999 kr.,9
2013,9,9. Amager Øst,5,Par,Par 1 barn,4,150.000-199.999 kr.,34
2013,9,9. Amager Øst,5,Par,Par 1 barn,5,200.000-299.999 kr.,84
2013,9,9. Amager Øst,5,Par,Par 1 barn,6,300.000-399.999 kr.,131
2013,9,9. Amager Øst,5,Par,Par 1 barn,7,400.000-499.999 kr.,198
2013,9,9. Amager Øst,5,Par,Par 1 barn,8,500.000-599.999 kr.,254
2013,9,9. Amager Øst,5,Par,Par 1 barn,9,600.000-699.999 kr.,252
2013,9,9. Amager Øst,5,Par,Par 1 barn,10,700.000 kr. og derover,858
2013,9,9. Amager Øst,6,Par,Par 2 børn,1,-49.999 kr.,7
2013,9,9. Amager Øst,6,Par,Par 2 børn,2,50.000-99.999 kr.,2
2013,9,9. Amager Øst,6,Par,Par 2 børn,3,100.000-149.999 kr.,1
2013,9,9. Amager Øst,6,Par,Par 2 børn,4,150.000-199.999 kr.,14
2013,9,9. Amager Øst,6,Par,Par 2 børn,5,200.000-299.999 kr.,58
2013,9,9. Amager Øst,6,Par,Par 2 børn,6,300.000-399.999 kr.,103
2013,9,9. Amager Øst,6,Par,Par 2 børn,7,400.000-499.999 kr.,115
2013,9,9. Amager Øst,6,Par,Par 2 børn,8,500.000-599.999 kr.,128
2013,9,9. Amager Øst,6,Par,Par 2 børn,9,600.000-699.999 kr.,203
2013,9,9. Amager Øst,6,Par,Par 2 børn,10,700.000 kr. og derover,976
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,1,-49.999 kr.,2
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,1
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,4
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,3
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,14
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,47
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,32
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,37
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,56
2013,9,9. Amager Øst,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,233
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,56
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,62
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,103
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,212
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,534
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,536
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,483
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,402
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,296
2013,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,834
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,1,-49.999 kr.,453
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,1181
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,1922
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,3175
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2463
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2025
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,1246
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,624
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,310
2013,10,10. Amager Vest,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,425
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,1,-49.999 kr.,19
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,25
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,130
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,385
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,435
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,440
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,287
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,173
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,70
2013,10,10. Amager Vest,2,Enlige,Enlige med børn,10,700.000 kr. og derover,74
2013,10,10. Amager Vest,4,Par,Par uden børn,1,-49.999 kr.,47
2013,10,10. Amager Vest,4,Par,Par uden børn,2,50.000-99.999 kr.,44
2013,10,10. Amager Vest,4,Par,Par uden børn,3,100.000-149.999 kr.,102
2013,10,10. Amager Vest,4,Par,Par uden børn,4,150.000-199.999 kr.,161
2013,10,10. Amager Vest,4,Par,Par uden børn,5,200.000-299.999 kr.,807
2013,10,10. Amager Vest,4,Par,Par uden børn,6,300.000-399.999 kr.,835
2013,10,10. Amager Vest,4,Par,Par uden børn,7,400.000-499.999 kr.,731
2013,10,10. Amager Vest,4,Par,Par uden børn,8,500.000-599.999 kr.,646
2013,10,10. Amager Vest,4,Par,Par uden børn,9,600.000-699.999 kr.,702
2013,10,10. Amager Vest,4,Par,Par uden børn,10,700.000 kr. og derover,1976
2013,10,10. Amager Vest,5,Par,Par 1 barn,1,-49.999 kr.,10
2013,10,10. Amager Vest,5,Par,Par 1 barn,2,50.000-99.999 kr.,8
2013,10,10. Amager Vest,5,Par,Par 1 barn,3,100.000-149.999 kr.,17
